Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
1,0.4577016850230574,0.1669048021947541,0.001783094981770638,3.547704502098322,0.2422536750786776,0.01763234626776961,0.4613394379390554,0.1668976006099564,-0.0002719002283991339,1.598052587e-06,1142.74107,0.0366717289707,1325.80632071,-0.01255521506404276,0.03434246215268338,-0.002788830165048082,-0.01677188817882319,0.2761400099357718,0.07710197124506188,0.2888611847994139,0.1312319151656736,-0.05316261348347096,0.149621983493993,0.1629572676098038,-32.0515070313184,-0.01255521506404276,0.03434246215268338,-0.002788830165048082,1320.433338421868,-119.2400885545382,-0.009619038930469328,0.03344793819089556,-0.01155531161563741,-0.009619038930469326,-0.01256850107774667,0.03435221104444934,-0.002602706806121808, 2095.732532,-10.78165307, 13.55484386,-10.78165307, 1505.011716, 3.979925325, 13.55484386, 3.979925325, 3150.437053,77.0807303,2479.999194,45.4895153127129,4.227420729443937,35.4270083338773,4.3096106983721,4.3095927068539,0.2018801638893817,0.2969290114479135,359.9993813001283,0.9999950909656992,0.001761743941696731,0.002591178014471893,-9.964143501016227e-06,-0.3411243022498561,0.6369955353520333,0.5832347885999751,0.3710903929272052,-0.3411378321922153,0.6369742698528832,0.5832580134357929,0.3710779550923426,-167.47648755639,69.469120712025,29.593977938791,29.759525963725,-95.163838952119,-1635033.672425835,-18107228.00780211,10325659.94503174,-1636354.067967165,-18107108.73112399,10325659.94503174,0.0041780741322404,4.3095927068539,0,6.28617451,0.999479662,1.52619626,34509302.8,87.4510454,3.49,-2.79617451,1,0,-0.523,-0.523,-0.526523474,-0.174,0.348,0,-0.181435459,-0.453588647,-0.45175306,-0.45175306,-0.45175306,0,-1,0.302579822,0,360.025899,-360.025899,360,-0.0258993559,-0.000451943761,-7.14046724e-05,-0.00359487823,0,0,0,-4.30959272,-2.72874626,-0.327331953,-0.32993466,0,0,0,-0,0,0,0.002,-0.45175306,-0.157661818,-0.157661818,0.118246363,0.118246363,-0.275908181,0,0,0,0,1234.88,2.24524,1.29953,29.4203,49.7783,0.0185598,-0.0166932,4.12681,239.091,130,130,29.5939785970103628,-95.1638400594778489,20908474.4857301228,0.461339437939055408
1.1,0.6602190285453603,0.2018190222104616,0.002716190365465075,0.1801976735188872,0.3453208261880222,-0.0005703813275450189,0.6638574334858814,0.2018097312497636,0.0006623581860169105,3.211543564e-06,1619.978355,0.0519867611491,1325.82153846,-0.01519646905501123,0.04958657825341521,0.003586351928146935,-0.02661074854040965,0.02444819199039715,0.04077617990550955,0.03488991532700891,0.1170942468710457,-0.04357053494896125,0.1500006491212034,-0.1212410901580781,-32.08733177069605,-0.01519646905501123,0.04958657825341521,0.003586351928146935,1320.4497548713,-119.2274988643772,-0.01510681190353512,0.04899507516490338,-0.008595939650275905,-0.01510681190353512,-0.01517501143783764,0.04956989302112382,0.003894620457803943, 2095.731902,-10.78165257, 13.55484668,-10.78165257, 1505.011673,  3.97993007, 13.55484668,  3.97993007, 3150.436449,77.08072357,2479.998977,45.48951509353407,4.227421098520526,35.42700624090606,4.3095144443214,4.3094964582697,0.2597347820046462,0.3151132410535619,359.9996905311102,0.9999936502992712,0.002266610479645321,0.002749865135756111,-8.933514546002281e-06,-0.3415391713348184,0.6367655353691266,0.5833666094525999,0.3708962744296216,-0.3415540464606985,0.6367421379867828,0.5833921475047238,0.3708825761452951,166.72121644337,72.521721305472,29.593977935011,29.759525959932,-95.163838938228,-1634901.628057281,-18107239.93116926,10325659.94378658,-1636354.063631125,-18107108.73211936,10325659.94378658,0.0045958815454644,4.3094964582697,-3.2625627812979e-09,6.28617991,0.999479665,1.52619626,34509302.8,87.4510455,3.49,-2.79617991,1,0,-0.523,-0.523,-0.527533227,-0.174,0.348,0,-0.185455861,-0.463639654,-0.463226521,-0.463226521,-0.463226521,0,-1,0.421416811,0,360.026209,-360.026209,360,-0.0262086097,-0.000457340239,-9.00870654e-05,-0.00462331419,0,0,0,-4.30949648,-2.87918505,-0.345378127,-0.341483507,0,0,0,-0,0,0,0.002,-0.463226521,-0.161666056,-0.161666056,0.121249542,0.121249542,-0.282915598,0,0,0,0,1328.68,2.41578,1.29953,29.4545,48.3114,0.02973,-0.0178584,5.07206,264.714,129.999,129.999,29.5939785930082451,-95.1638400447628783,20908474.486068923,0.663857433485881554
1.2,0.5376571621568749,0.2201997728264192,0.001918210656800353,-2.665334939404499,-0.05808370981361026,-0.01537581056585689,0.5412963322840803,0.2201882150936992,-0.0001342538760396283,2.289666722e-06,1367.849894,0.0438957006359,1325.81234155,-0.01657450174636767,0.04039879860179404,0.004478336488704037,0.00296851178370712,-0.1930258354030611,-0.02249276521888239,-0.1851458708857782,0.09502926439824631,0.01396548759829516,0.1915588172759626,-0.3739413214810626,-32.15053695632568,-0.01657450174636767,0.04039879860179404,0.004478336488704037,1320.441474295571,-119.216935405159,-0.0167483808902191,0.0398451378322992,-0.007660891788554509,-0.0167483808902191,-0.01654661543595077,0.04037293353653672,0.004802945927643231, 2095.731207,-10.78165202, 13.55484979,-10.78165202, 1505.011625, 3.979935299, 13.55484979, 3.979935299, 3150.435784,77.08071615,2479.998738,45.48951485192877,4.227421505361181,35.42700393378116,4.3090244531631,4.3090064684332,0.3225542029120567,0.336466487669992,4.721394330946133e-05,0.9999917277246108,0.002814799367831665,0.002936209324810964,-7.852892835148333e-06,-0.3419976964508669,0.6365103466195703,0.5835048047826255,0.3706943445267618,-0.3420139149982598,0.6364848161055061,0.583532653263993,0.3706793808527634,164.88004733079,66.975269257286,29.593977930592,29.759525955502,-95.163838923481,-1634769.583311062,-18107251.85337205,10325659.94214481,-1636354.059004353,-18107108.73291329,10325659.94214481,0.0050136889586885,4.3090064684332,-3.2625627813001e-09,0.00300082404,0.999479683,1.52619626,34509302.8,87.4510455,3.49,-2.79618613,1,0,-0.523,-0.523,-0.528629633,-0.174,0.348,0,-0.183744739,-0.459361849,-0.460293556,-0.460293556,-0.460293556,0,-1,0.447147853,0,4.72174212e-05,-4.72174212e-05,0,-4.72174212e-05,-8.23943999e-07,-0.000105272042,-0.0057349049,0,0,0,-4.30900648,-3.01527493,-0.361703063,-0.356900117,0,0,0,-0,0,0,0.002,-0.460293556,-0.160642451,-0.160642451,0.120481838,0.120481838,-0.28112429,0,0,0,0,1410.3,2.56417,1.29953,29.4842,46.917,0.0264478,-0.0199724,6.05901,289.022,129.999,129.999,29.5939785883286,-95.1638400291203368,20908474.4860580564,0.54129633228408025
1.3,0.2002646265398172,0.1921706357101236,3.658517683623698e-05,-3.859443014280151,-0.5126079867768414,-0.02091828701593327,0.2039045530460607,0.192157661385686,-0.002014529191147136,5.16845714e-07,649.8793925,0.0208552935445,1325.78701497,-0.01444120627887011,0.01504604943438868,-0.0001059549757130435,0.03771300462139358,-0.2889525581668708,-0.06233100811581132,-0.2820436965993985,0.08509358016980385,0.06430259444744152,0.23812919439725,-0.4918962465633159,-32.19051665445212,-0.01444120627887011,0.01504604943438868,-0.0001059549757130435,1320.416844918697,-119.2080725444785,-0.0125758458101448,0.01434632193244134,-0.008424631623877694,-0.0125758458101448,-0.01444106792765328,0.01504634676219904,7.92152030238672e-05, 2095.730451,-10.78165143, 13.55485316,-10.78165143, 1505.011573, 3.979940987, 13.55485316, 3.979940987,  3150.43506,77.08070808,2479.998479,45.48951458903984,4.227421948041496,35.42700142341558,4.3087456002831,4.3087276147375,0.3619160379115869,0.3575878277155914,0.0002847912248974231,0.9999901436898464,0.00315828485519565,0.003120529700449011,-7.37037046209886e-06,-0.3423242182043453,0.6363250654945338,0.5835684297184676,0.370610885552601,-0.3423417843115839,0.6362974043670979,0.583598590074029,0.3705946593971104,-179.57962902265,46.174316935757,29.593977926264,29.759525951162,-95.163838914497,-1634637.540314264,-18107263.774614,10325659.94063603,-1636354.056213943,-18107108.73370913,10325659.94063603,0.0054314963719125,4.3087276147375,6.5251255626045e-09,0.00300497054,0.999479693,1.52619626,34509302.8,87.4510455,3.49,-2.79619028,1,0,-0.523,-0.523,-0.529316626,-0.174,0.348,0,-0.178053089,-0.445132723,-0.446770769,-0.446770769,-0.446770769,0,-1,0.384736489,0,0.000284812203,-0.000284812203,0,-0.000284812203,-4.96997294e-06,-0.000100293276,-0.00641691975,0,0,0,-4.30872763,-3.13837318,-0.376469557,-0.376390341,0,0,0,-0,0,0,0.002,-0.446770769,-0.155922998,-0.155922998,0.116942249,0.116942249,-0.272865247,0,0,0,0,1480.94,2.69262,1.29953,29.5098,45.5943,0.0105719,-0.0208303,7.07452,312.039,129.999,129.999,29.5939785837409239,-95.1638400195745362,20908474.486113403,0.203904553046060699
1.4,-0.166818115174578,0.1333766152895474,-0.001937546730733773,-3.121314890243814,-0.5025066007300355,-0.01724436198345971,-0.1631775960301465,0.1333635521505074,-0.003987608478077628,3.439989932e-07,530.1892169,0.0170143136754,1325.75945737,-0.01000342513877218,-0.01254746673792989,-0.005655036144622781,0.03907965984785852,-0.2391335250209439,-0.02987873428559974,-0.2300261373000543,0.1096608519359061,0.04941880811850315,0.2487660024269562,-0.4435730631187167,-32.15804044626142,-0.01000342513877218,-0.01254746673792989,-0.005655036144622781,1320.390015906987,-119.1987612174717,-0.005902379269615357,-0.01335203025957268,-0.008739111897014285,-0.005902379269615357,-0.01004059436771678,-0.01251128443933495,-0.005669311798136998, 2095.729638,-10.78165078,  13.5548568,-10.78165078, 1505.011517, 3.979947111,  13.5548568, 3.979947111, 3150.434281,77.08069939,2479.998199,45.48951430599609,4.227422424660611,35.42699872058877,4.3090565465391,4.3090385589131,0.3645556120513385,0.3741464805651333,0.0003008258054122103,0.9999896093165566,0.003181316973369866,0.003265030013070848,-7.762031634029355e-06,-0.3424229091867256,0.6362631676371288,0.5835279882326561,0.370689654187456,-0.3424418305217271,0.6362333807358556,0.5835604654017505,0.3706721747939073,-150.52009030395,-47.515947277687,29.593977922906,29.75952594779,-95.163838914232,-1634505.500016337,-18107275.69498017,10325659.9397257,-1636354.056209345,-18107108.7345918,10325659.9397257,0.0058493037851365,4.3090385589131,6.5251255626079e-09,0.0030052504,0.999479682,1.52619626,34509302.8,87.4510455,3.49,-2.79619056,1,0,-0.523,-0.523,-0.529362696,-0.174,0.348,0,-0.171560627,-0.428901568,-0.430397497,-0.430397497,-0.430397497,0,-1,0.276663692,0,0.000300847965,-0.000300847965,0,-0.000300847965,-5.24979698e-06,-9.5667908e-05,-0.00645836364,0,0,0,-4.30903859,-3.24975806,-0.389830933,-0.395500245,0,0,0,-0,0,0,0.002,-0.430397497,-0.150208726,-0.150208726,0.112656545,0.112656545,-0.262865271,0,0,0,0,1541.77,2.80321,1.29953,29.5317,44.3419,-0.00964615,-0.018827,8.1068,333.794,129.999,129.999,29.5939785801774633,-95.1638400192721434,20908474.486513596,-0.163177596030146477
1.5,-0.3938601733811075,0.1009207636891259,-0.003242820723019812,-1.139206154295252,-0.146172830308686,-0.006828214975760419,-0.3902192411893219,0.1009087445909422,-0.005292155193182018,1.164544033e-06,975.5067067,0.0313050074047,1325.74239974,-0.007553213316498162,-0.0296093351387728,-0.006799980135668513,0.01189118519653697,-0.09254631299264617,0.00219208324847518,-0.0828684673490263,0.112027879762992,0.009435321243735278,0.2280506027903155,-0.2809106192505115,-32.12587029755191,-0.007553213316498162,-0.0296093351387728,-0.006799980135668513,1320.373907616254,-119.1874764291459,-0.003161606496854493,-0.03032937343307311,-0.007080737258677476,-0.003161606496854494,-0.007599927367185485,-0.02956898378731894,-0.00692241218138241, 2095.728769, -10.7816501, 13.55486068, -10.7816501, 1505.011457, 3.979953646, 13.55486068, 3.979953646, 3150.433449,77.08069011,2479.997901,45.4895140039056,4.227422933352666,35.42699583588172,4.3097132220864,4.3096952293427,0.3358344877632053,0.3856922876728123,0.0001098739393341564,0.9999900412094208,0.002930684753669191,0.003365782160301196,-8.905325870247955e-06,-0.3423213723393407,0.6363102887511489,0.5834020166178374,0.3709007703893057,-0.342341656710408,0.636278381040061,0.5834368161038254,0.3708820479835108,-138.00403737488,-71.055559423247,29.593977920557,29.759525945428,-95.163838921252,-1634373.461944168,-18107287.61429299,10325659.93930594,-1636354.058517424,-18107108.73538372,10325659.93930594,0.0062671111983606,4.3096952293427,0,0.00300191766,0.999479658,1.52619626,34509302.8,87.4510455,3.49,-2.79618722,1,0,-0.523,-0.523,-0.528861418,-0.174,0.348,0,-0.16731853,-0.418296325,-0.419009585,-0.419009585,-0.419009585,0,-1,0.17948077,0,0.000109882033,-0.000109882033,0,-0.000109882033,-1.91744147e-06,-9.11876662e-05,-0.00595260522,0,0,0,-4.30969525,-3.3505933,-0.401926795,-0.408849207,0,0,0,-0,0,0,0.002,-0.419009585,-0.146234345,-0.146234345,0.109675759,0.109675759,-0.255910104,0,0,0,0,1593.84,2.8979,1.29953,29.5505,43.1583,-0.0240158,-0.0159711,9.14541,354.321,129.999,129.999,29.5939785776841866,-95.1638400267023172,20908474.4870455116,-0.390219241189321941
1.6,-0.4075184035226462,0.09342808615290557,-0.00329165661921155,0.9743410722892599,-0.03787378924348336,0.006938366446289963,-0.4038771261111588,0.093417582985541,-0.005340385969458453,1.214899462e-06,996.3741911,0.0319746668137,1325.74136165,-0.006988719174536468,-0.0306378526028018,-0.005904160400464253,0.002835493670406197,0.06723392854310054,0.01276495641192421,0.07671340840588688,0.1032046098947906,-0.00407941817742731,0.2244100632378444,-0.09769185666638178,-32.11537702168972,-0.006988719174536468,-0.0306378526028018,-0.005904160400464253,1320.373839191209,-119.1766871902066,-0.003118672301754142,-0.0312668035348982,-0.005919476128028737,-0.003118672301754147,-0.007030469534914245,-0.03060712741633977,-0.006012949965244909, 2095.727849,-10.78164937, 13.55486479,-10.78164937, 1505.011394, 3.979960568, 13.55486479, 3.979960568, 3150.432568,77.08068029,2479.997585,45.48951368384994,4.227423472296374,35.42699277962263,4.3103691712022,4.3103511787475,0.2940441055028314,0.3953452990445753,359.9998249521157,0.9999907564030462,0.00256600607643506,0.003450016453084108,-1.038040373521509e-05,-0.3421373454339897,0.6364021203530069,0.5832397634292195,0.371168097261346,-0.3421589976553936,0.6363680948587056,0.5832768881763416,0.3711481373908288,-139.8084436004,-73.3737242882,29.593977918578,29.759525943436,-95.163838931157,-1634241.424690921,-18107299.53249341,10325659.93900287,-1636354.061731326,-18107108.73602594,10325659.93900287,0.0066849186115846,4.3103511787475,-3.2625627813061e-09,6.28618225,0.999479634,1.52619626,34509302.8,87.4510455,3.49,-2.79618225,1,0,-0.523,-0.523,-0.528132038,-0.174,0.348,0,-0.166768353,-0.416920883,-0.416685353,-0.416685353,-0.416685353,0,-1,0.133658075,0,360.026343,-360.026343,360,-0.0263430406,-0.000459686059,-0.00010094927,-0.00523298706,0,0,0,-4.3103512,-3.44189689,-0.412879268,-0.418892218,0,0,0,-0,0,0,0.002,-0.416685353,-0.145423188,-0.145423188,0.109067391,0.109067391,-0.25449058,0,0,0,0,1638.17,2.97849,1.29953,29.5665,42.0417,-0.0262107,-0.0149343,10.1812,373.659,129.999,129.999,29.5939785755832894,-95.1638400372043947,20908474.4874882884,-0.403877126111158835
1.7,-0.2410073106703285,0.08692750034490151,-0.002095798043408995,2.275471126563627,-0.1136285548250263,0.01661376980388451,-0.2373657076115483,0.0869182393778169,-0.004143954495262068,4.664769626e-07,617.4010984,0.0198130329349,1325.75385907,-0.006505187193329365,-0.01813102282744817,-0.004637329500011974,0.008149366399105268,0.1684043116872459,0.01151637267838368,0.1776670524378541,0.09586328282239712,0.001035300353135232,0.2348360695742886,0.02270283948047663,-32.1168243637335,-0.006505187193329365,-0.01813102282744817,-0.004637329500011974,1320.387281496979,-119.1667809778824,-0.003356432173503072,-0.01869352010185887,-0.005642955196300589,-0.003356432173503072,-0.006538470802530101,-0.01810976189376796,-0.004673456728897299,  2095.72688,-10.78164861, 13.55486912,-10.78164861, 1505.011327, 3.979967856, 13.55486912, 3.979967856,  3150.43164,77.08066994,2479.997252,45.48951334687955,4.227424039722897,35.42698956184229,4.3109021671116,4.3108841657783,0.2598004326019736,0.4044536798937348,359.9995861006227,0.9999912011503821,0.0022671831578772,0.003529499604753414,-1.161398771082333e-05,-0.3419925972770524,0.6364733885650122,0.5831032035406531,0.3713937843810722,-0.3420156167126697,0.6364372448696599,0.5831426529362417,0.3713725859481966,-144.51620514162,-66.22076708394,29.59397791671,29.759525941558,-95.1638389391,-1634109.38671934,-18107311.44966037,10325659.93867439,-1636354.064313795,-18107108.73659761,10325659.93867439,0.0071027260248087,4.3108841657783,-3.262562781307e-09,6.28617808,0.999479615,1.52619626,34509302.8,87.4510455,3.49,-2.79617808,1,0,-0.523,-0.523,-0.527534373,-0.174,0.348,0,-0.16947181,-0.423679525,-0.422771753,-0.422771753,-0.422771753,0,-1,0.149735597,0,360.026104,-360.026104,360,-0.0261041715,-0.000455517793,-0.000118334984,-0.00465270793,0,0,0,-4.3108842,-3.52456854,-0.422796284,-0.427469741,0,0,0,-0,0,0,0.002,-0.422771753,-0.147547342,-0.147547342,0.110660506,0.110660506,-0.258207848,0,0,0,0,1675.66,3.04666,1.29953,29.5799,40.9898,-0.0162938,-0.0145705,11.2063,391.848,129.999,129.999,29.5939785736010812,-95.1638400456364906,20908474.4878518321,-0.237365707611548266
1.8,-0.0003002104034242725,0.07143150026651522,-0.0003099457062471932,2.310656166630741,-0.1790155868114836,0.01744062461477586,0.003341680372020806,0.07142271779740372,-0.002357592625623437,4.951288202e-08,201.1459993,0.00645498097981,1325.77193438,-0.005348640488525619,-5.00947477670885e-05,-0.003613352306431969,0.01331736675525669,0.1753649479555194,0.01313388555191005,0.1849617324135086,0.09909216865816013,0.004795666681937566,0.244522381129046,0.03706115810121405,-32.1152844652635,-0.005348640488525619,-5.00947477670885e-05,-0.003613352306431969,1320.406290234837,-119.1572519241302,-0.002891249507975369,-0.0005537797664688357,-0.005744630859176487,-0.002891249508632956,-0.005374517738379817,-3.449226754507158e-05,-0.003574933401120034, 2095.725866,-10.78164781, 13.55487365,-10.78164781, 1505.011258, 3.979975486, 13.55487365, 3.979975486, 3150.430668,77.08065911,2479.996903,45.48951299401001,4.227424633922118,35.42698619223849,4.3113130480051,4.3112950517494,0.2466421320572435,0.4125032685650332,359.9994925108751,0.9999912045251614,0.002152358974161321,0.003599744460908428,-1.217661269143016e-05,-0.3419600525501023,0.6364859065551106,0.5830372493973178,0.3715058265477112,-0.3419844333705379,0.6364476410346995,0.5830790200770491,0.3714833832263655,-145.95843126178,-0.44465606383151,29.593977915068,29.759525939907,-95.163838941979,-1633977.347047232,-18107323.36586254,10325659.93835697,-1636354.06528264,-18107108.73716751,10325659.93835697,0.0075205334380327,4.3112950517494,-3.2625627813078e-09,6.28617645,0.9994796,1.52619626,34509302.8,87.4510455,3.49,-2.79617645,1,0,-0.523,-0.523,-0.527304717,-0.174,0.348,0,-0.173649921,-0.434124803,-0.433065946,-0.433065946,-0.433065946,0,-1,0.20928421,0,360.026011,-360.026011,360,-0.0260105749,-0.000453884532,-0.000134727406,-0.00443944468,0,0,0,-4.31129507,-3.5994175,-0.431774918,-0.435349851,0,0,0,-0,0,0,0.002,-0.433065946,-0.151140015,-0.151140015,0.113355011,0.113355011,-0.264495026,0,0,0,0,1707.16,3.10393,1.29953,29.5911,40.0004,-9.31575e-05,-0.0136321,12.2141,408.933,129.998,129.998,29.5939785718582762,-95.1638400487035483,20908474.4882177636,0.00334168037202080574
1.9,0.190456137821022,0.06361281764359014,0.001108548071535062,1.327122805186853,0.05104200549907223,0.009499488586905665,0.1940982637247476,0.06360369309188697,-0.0009386791032873436,2.718306044e-07,471.3043739,0.0151246398063,1325.78627038,-0.004783974468500152,0.01429612858896994,-0.001220256088869413,-0.003350441440700042,0.1037036362054477,0.028404828363492,0.1139669596973746,0.1104530489000241,-0.01709261871338535,0.2315481003235668,-0.0399245194481435,-32.09991539448593,-0.004783974468500152,0.01429612858896994,-0.001220256088869413,1320.421654503627,-119.1465023453812,-0.003603608071831541,0.0139417324428757,-0.004625671270824083,-0.003603608073249324,-0.004792194858510304,0.01430147760019807,-0.00112131005932709, 2095.724809,-10.78164698, 13.55487837,-10.78164698, 1505.011185, 3.979983439, 13.55487837, 3.979983439, 3150.429656,77.08064781,2479.99654,45.48951262621911,4.227425253247485,35.42698268014853,4.3115611374378,4.3115431395702,0.256143918833572,0.4190830592229837,359.9995616370242,0.9999908143099924,0.002235274551898187,0.003657163771249869,-1.200021163392585e-05,-0.342046434101267,0.6364364222665045,0.5830481901666946,0.3714939104404469,-0.342072168534742,0.6363960300607286,0.5830922779242541,0.3714702142281463,-165.69059556039,70.94771642012,29.593977913719,29.759525938551,-95.163838939543,-1633845.305590843,-18107335.28105953,10325659.93805213,-1636354.064554091,-18107108.73769531,10325659.93805213,0.0079383408512567,4.3115431395702,6.525125562617e-09,6.28617766,0.999479591,1.52619626,34509302.8,87.4510455,3.49,-2.79617766,1,0,-0.523,-0.523,-0.527470555,-0.174,0.348,0,-0.177115978,-0.442789946,-0.442092903,-0.442092903,-0.442092903,0,-1,0.276502188,0,360.02608,-360.02608,360,-0.0260797061,-0.000455090872,-0.000150312488,-0.00462086723,0,0,0,-4.31154317,-3.66717598,-0.439903005,-0.441024315,0,0,0,-0,0,0,0.002,-0.442092903,-0.154290423,-0.154290423,0.115717817,0.115717817,-0.270008241,0,0,0,0,1733.43,3.15169,1.29953,29.6004,39.0712,0.0138592,-0.0116656,13.1989,424.959,129.998,129.998,29.5939785704282272,-95.1638400461317957,20908474.4885533229,0.194098263724747588
2,0.261923718166808,0.0728242116162728,0.001591268665140282,-0.01860552727336361,0.09170142193308262,-0.0005793803571836715,0.2655660849274402,0.07281424056326663,-0.0004555260030276607,4.974327671e-07,637.5576921,0.0204598789635,1325.79164407,-0.005487069387636908,0.01968064019113612,0.001082182241573989,-0.00715438848523578,0.002900286011079099,0.01417930330441459,0.01230639554244575,0.1049518725908677,-0.01323703184122124,0.2315273140811837,-0.1538827628137253,-32.11400679984596,-0.005487069387636908,0.01968064019113612,0.001082182241573989,1320.428027228528,-119.1356720829309,-0.005360642245804558,0.01944580863936403,-0.003425009237274171,-0.005360642245804559,-0.005478070297130476,0.01967515053750709,0.001218952151568849, 2095.723711,-10.78164612, 13.55488328,-10.78164612,  1505.01111, 3.979991694, 13.55488328, 3.979991694, 3150.428604,77.08063609,2479.996163,45.48951224444482,4.227425896119574,35.42697903452909,4.3115434981883,4.3115255022077,0.2795872209070942,0.4258245806285739,359.9997345203223,0.9999901191467427,0.002439848118248507,0.003715995218610076,-1.138325967148983e-05,-0.3422113855428667,0.6363452968071376,0.5831032633180079,0.3714116518691321,-0.3422384683977669,0.6363027745547641,0.5831496647984831,0.3713866964338878,168.84307979696,74.136117343126,29.59397791232,29.759525937148,-95.163838933922,-1633713.263021099,-18107347.1951633,10325659.9376003,-1636354.062799057,-18107108.7380929,10325659.9376003,0.0083561482644808,4.3115255022077,0,6.28618067,0.999479592,1.52619626,34509302.8,87.4510455,3.49,-2.79618067,1,0,-0.523,-0.523,-0.527879718,-0.174,0.348,0,-0.178558046,-0.446395115,-0.446271289,-0.446271289,-0.446271289,0,-1,0.321476913,0,360.026253,-360.026253,360,-0.0262526022,-0.000458107908,-0.00016524671,-0.00504496426,0,0,0,-4.31152553,-3.72849697,-0.447258881,-0.446039929,0,0,0,-0,0,0,0.002,-0.446271289,-0.15574868,-0.15574868,0.11681151,0.11681151,-0.27256019,0,0,0,0,1755.15,3.19118,1.29953,29.608,38.1996,0.019773,-0.0111851,14.1563,439.972,129.998,129.998,29.5939785689470902,-95.1638400401761828,20908474.4887093045,0.26556608492744016
